line_family,line_source_tab,requested_by,implementer_type,implementer_name,line_destination,required_line,ad_system_domain,seller_id,relationship,caid,priority_flag,is_tbd,notes,partner_name,line_id
Dauup Authorization,Publishers Seller ID Tracker,Dauup,Publisher,mondayoff.me,Publisher Ads.txt,"dauup.com, 38321, DIRECT",dauup.com,38321,DIRECT,,False,False,,,
Dauup Authorization,Publishers Seller ID Tracker,Dauup,Publisher,dinoproduct.com,Publisher Ads.txt,"dauup.com, 38322, DIRECT",dauup.com,38322,DIRECT,,False,False,,,
Dauup Authorization,Publishers Seller ID Tracker,Dauup,Publisher,anasolute.com,Publisher Ads.txt,"dauup.com, 38323, DIRECT",dauup.com,38323,DIRECT,,False,False,,,
Dauup Authorization,Publishers Seller ID Tracker,Dauup,Publisher,nomadicbeargames.com,Publisher Ads.txt,"dauup.com, 38324, DIRECT",dauup.com,38324,DIRECT,,False,False,,,
Dauup Authorization,Publishers Seller ID Tracker,Dauup,Publisher,zynga.com,Publisher Ads.txt,"dauup.com, 38325, DIRECT",dauup.com,38325,DIRECT,,False,False,,,
Dauup Authorization,Publishers Seller ID Tracker,Dauup,Publisher,gsoftteam.com,Publisher Ads.txt,"dauup.com, 38326, DIRECT",dauup.com,38326,DIRECT,,False,False,,,
Dauup Authorization,Publishers Seller ID Tracker,Dauup,Publisher,zegostudio.com,Publisher Ads.txt,"dauup.com, 38327, DIRECT",dauup.com,38327,DIRECT,,False,False,,,
Dauup Authorization,Publishers Seller ID Tracker,Dauup,Publisher,g46b241dd.app-ads-txt.com,Publisher Ads.txt,"dauup.com, 38328, DIRECT",dauup.com,38328,DIRECT,,False,False,,,
Dauup Authorization,Publishers Seller ID Tracker,Dauup,Publisher,goodroid.co.jp,Publisher Ads.txt,"dauup.com, 38329, DIRECT",dauup.com,38329,DIRECT,,False,False,,,
Dauup Authorization,Publishers Seller ID Tracker,Dauup,Publisher,superfree.com,Publisher Ads.txt,"dauup.com, 38330, DIRECT",dauup.com,38330,DIRECT,,False,False,,,
Dauup Authorization,Publishers Seller ID Tracker,Dauup,Publisher,melodong.com,Publisher Ads.txt,"dauup.com, 38331, DIRECT",dauup.com,38331,DIRECT,,False,False,,,
Dauup Authorization,Publishers Seller ID Tracker,Dauup,Publisher,appoxis.com,Publisher Ads.txt,"dauup.com, 38333, DIRECT",dauup.com,38333,DIRECT,,False,False,,,
Dauup Authorization,Publishers Seller ID Tracker,Dauup,Publisher,sedevelop.net,Publisher Ads.txt,"dauup.com, 38334, DIRECT",dauup.com,38334,DIRECT,,False,False,,,
Dauup Authorization,Publishers Seller ID Tracker,Dauup,Publisher,playducky.com,Publisher Ads.txt,"dauup.com, 38335, DIRECT",dauup.com,38335,DIRECT,,False,False,,,
Dauup Authorization,Publishers Seller ID Tracker,Dauup,Publisher,gamezoneglobal.mygamesonline.org,Publisher Ads.txt,"dauup.com, 38336, DIRECT",dauup.com,38336,DIRECT,,False,False,,,
Dauup Authorization,Publishers Seller ID Tracker,Dauup,Publisher,adgo360.com,Publisher Ads.txt,"dauup.com, 38337, DIRECT",dauup.com,38337,DIRECT,,False,False,,,
Dauup Authorization,Publishers Seller ID Tracker,Dauup,Publisher,sports.ru,Publisher Ads.txt,"dauup.com, 38338, DIRECT",dauup.com,38338,DIRECT,,False,False,,,
Dauup Authorization,Publishers Seller ID Tracker,Dauup,Publisher,vgamestd.com,Publisher Ads.txt,"dauup.com, 38339, DIRECT",dauup.com,38339,DIRECT,,False,False,,,
Dauup Authorization,Publishers Seller ID Tracker,Dauup,Publisher,pixelmobgames.com,Publisher Ads.txt,"dauup.com, 38340, DIRECT",dauup.com,38340,DIRECT,,False,False,,,
Dauup Authorization,Publishers Seller ID Tracker,Dauup,Publisher,learninggameapps.com,Publisher Ads.txt,"dauup.com, 38342, DIRECT",dauup.com,38342,DIRECT,,False,False,,,
Dauup Authorization,Publishers Seller ID Tracker,Dauup,Publisher,noxgames.com,Publisher Ads.txt,"dauup.com, 38343, DIRECT",dauup.com,38343,DIRECT,,False,False,,,
Dauup Authorization,Publishers Seller ID Tracker,Dauup,Publisher,examscreen.com,Publisher Ads.txt,"dauup.com, 38346, DIRECT",dauup.com,38346,DIRECT,,False,False,,,
Dauup Authorization,Publishers Seller ID Tracker,Dauup,Publisher,commandoo.com,Publisher Ads.txt,"dauup.com, 38347, DIRECT",dauup.com,38347,DIRECT,,False,False,,,
Dauup Authorization,Publishers Seller ID Tracker,Dauup,Publisher,crossfd.co.jp,Publisher Ads.txt,"dauup.com, 38348, DIRECT",dauup.com,38348,DIRECT,,False,False,,,
Dauup Authorization,Publishers Seller ID Tracker,Dauup,Publisher,wordbit.net,Publisher Ads.txt,"dauup.com, 38349, DIRECT",dauup.com,38349,DIRECT,,False,False,,,
Dauup Authorization,Publishers Seller ID Tracker,Dauup,Publisher,tappsgames.com,Publisher Ads.txt,"dauup.com, 38350, DIRECT",dauup.com,38350,DIRECT,,False,False,,,
Dauup Authorization,Publishers Seller ID Tracker,Dauup,Publisher,gamesfeat.com,Publisher Ads.txt,"dauup.com, 38351, DIRECT",dauup.com,38351,DIRECT,,False,False,,,
Dauup Authorization,Publishers Seller ID Tracker,Dauup,Publisher,weberwang.github.io,Publisher Ads.txt,"dauup.com, 38352, DIRECT",dauup.com,38352,DIRECT,,False,False,,,
Dauup Authorization,Publishers Seller ID Tracker,Dauup,Publisher,ecapps.info,Publisher Ads.txt,"dauup.com, 38353, DIRECT",dauup.com,38353,DIRECT,,False,False,,,
Dauup Authorization,Publishers Seller ID Tracker,Dauup,Publisher,game.imetavector.com,Publisher Ads.txt,"dauup.com, 38354, DIRECT",dauup.com,38354,DIRECT,,False,False,,,
Dauup Authorization,Publishers Seller ID Tracker,Dauup,Publisher,cleverbit.net,Publisher Ads.txt,"dauup.com, 38355, DIRECT",dauup.com,38355,DIRECT,,False,False,,,
Dauup Authorization,Publishers Seller ID Tracker,Dauup,Publisher,gameloft.com,Publisher Ads.txt,"dauup.com, 38356, DIRECT",dauup.com,38356,DIRECT,,False,False,,,
Dauup Authorization,Publishers Seller ID Tracker,Dauup,Publisher,yunbu.me,Publisher Ads.txt,"dauup.com, 38357, DIRECT",dauup.com,38357,DIRECT,,False,False,,,
Dauup Authorization,Publishers Seller ID Tracker,Dauup,Publisher,ioplus.link,Publisher Ads.txt,"dauup.com, 38358, DIRECT",dauup.com,38358,DIRECT,,False,False,,,
Dauup Authorization,Publishers Seller ID Tracker,Dauup,Publisher,developer49.my.id,Publisher Ads.txt,"dauup.com, 38359, DIRECT",dauup.com,38359,DIRECT,,False,False,,,
Dauup Authorization,Publishers Seller ID Tracker,Dauup,Publisher,jurassicapps.com,Publisher Ads.txt,"dauup.com, 38362, DIRECT",dauup.com,38362,DIRECT,,False,False,,,
Dauup Authorization,Publishers Seller ID Tracker,Dauup,Publisher,higame.com.vn,Publisher Ads.txt,"dauup.com, 38364, DIRECT",dauup.com,38364,DIRECT,,False,False,,,
Dauup Authorization,Publishers Seller ID Tracker,Dauup,Publisher,bzkpublisher.mygamesonline.org,Publisher Ads.txt,"dauup.com, 38365, DIRECT",dauup.com,38365,DIRECT,,False,False,,,
Dauup Authorization,Publishers Seller ID Tracker,Dauup,Publisher,onegamestudio.net,Publisher Ads.txt,"dauup.com, 38366, DIRECT",dauup.com,38366,DIRECT,,False,False,,,
Dauup Authorization,Publishers Seller ID Tracker,Dauup,Publisher,squaredino.com,Publisher Ads.txt,"dauup.com, 38367, DIRECT",dauup.com,38367,DIRECT,,False,False,,,
Dauup Authorization,Publishers Seller ID Tracker,Dauup,Publisher,matchingham.gs,Publisher Ads.txt,"dauup.com, 38368, DIRECT",dauup.com,38368,DIRECT,,False,False,,,
Dauup Authorization,Publishers Seller ID Tracker,Dauup,Publisher,suji.games,Publisher Ads.txt,"dauup.com, 38369, DIRECT",dauup.com,38369,DIRECT,,False,False,,,
Dauup Authorization,Publishers Seller ID Tracker,Dauup,Publisher,appworld.xyz,Publisher Ads.txt,"dauup.com, 38370, DIRECT",dauup.com,38370,DIRECT,,False,False,,,
Dauup Authorization,Publishers Seller ID Tracker,Dauup,Publisher,urvaapps.com,Publisher Ads.txt,"dauup.com, 38371, DIRECT",dauup.com,38371,DIRECT,,False,False,,,
Dauup Authorization,Publishers Seller ID Tracker,Dauup,Publisher,cscmobi.com,Publisher Ads.txt,"dauup.com, 38372, DIRECT",dauup.com,38372,DIRECT,,False,False,,,
Dauup Authorization,Publishers Seller ID Tracker,Dauup,Publisher,crystalrover.com,Publisher Ads.txt,"dauup.com, 38373, DIRECT",dauup.com,38373,DIRECT,,False,False,,,
Dauup Authorization,Publishers Seller ID Tracker,Dauup,Publisher,426s.com,Publisher Ads.txt,"dauup.com, 38374, DIRECT",dauup.com,38374,DIRECT,,False,False,,,
Dauup Authorization,Publishers Seller ID Tracker,Dauup,Publisher,metadort.com,Publisher Ads.txt,"dauup.com, 38375, DIRECT",dauup.com,38375,DIRECT,,False,False,,,
Dauup Authorization,Publishers Seller ID Tracker,Dauup,Publisher,lyrebirdstudio.net,Publisher Ads.txt,"dauup.com, 38376, DIRECT",dauup.com,38376,DIRECT,,False,False,,,
Dauup Authorization,Publishers Seller ID Tracker,Dauup,Publisher,ovivogames.com,Publisher Ads.txt,"dauup.com, 38380, DIRECT",dauup.com,38380,DIRECT,,False,False,,,
Dauup Authorization,Publishers Seller ID Tracker,Dauup,Publisher,megacell.co.kr,Publisher Ads.txt,"dauup.com, 38381, DIRECT",dauup.com,38381,DIRECT,,False,False,,,
Dauup Authorization,Publishers Seller ID Tracker,Dauup,Publisher,naxeex.com,Publisher Ads.txt,"dauup.com, 38383, DIRECT",dauup.com,38383,DIRECT,,False,False,,,
Dauup Authorization,Publishers Seller ID Tracker,Dauup,Publisher,bravolol.com,Publisher Ads.txt,"dauup.com, 38384, DIRECT",dauup.com,38384,DIRECT,,False,False,,,
Dauup Authorization,Publishers Seller ID Tracker,Dauup,Publisher,doodlegod.com,Publisher Ads.txt,"dauup.com, 38385, DIRECT",dauup.com,38385,DIRECT,,False,False,,,
Dauup Authorization,Publishers Seller ID Tracker,Dauup,Publisher,upperpik.com,Publisher Ads.txt,"dauup.com, 38386, DIRECT",dauup.com,38386,DIRECT,,False,False,,,
Dauup Authorization,Publishers Seller ID Tracker,Dauup,Publisher,gosiha.com,Publisher Ads.txt,"dauup.com, 38387, DIRECT",dauup.com,38387,DIRECT,,False,False,,,
Dauup Authorization,Publishers Seller ID Tracker,Dauup,Publisher,libii.com,Publisher Ads.txt,"dauup.com, 38388, DIRECT",dauup.com,38388,DIRECT,,False,False,,,
Dauup Authorization,Publishers Seller ID Tracker,Dauup,Publisher,buzzpowder.co.kr,Publisher Ads.txt,"dauup.com, 38389, DIRECT",dauup.com,38389,DIRECT,,False,False,,,
Dauup Authorization,Publishers Seller ID Tracker,Dauup,Publisher,hitappsgames.com,Publisher Ads.txt,"dauup.com, 38390, DIRECT",dauup.com,38390,DIRECT,,False,False,,,
Dauup Authorization,Publishers Seller ID Tracker,Dauup,Publisher,edujoygames.com,Publisher Ads.txt,"dauup.com, 38391, DIRECT",dauup.com,38391,DIRECT,,False,False,,,
Dauup Authorization,Publishers Seller ID Tracker,Dauup,Publisher,shellinfra.com,Publisher Ads.txt,"dauup.com, 38392, DIRECT",dauup.com,38392,DIRECT,,False,False,,,
Dauup Authorization,Publishers Seller ID Tracker,Dauup,Publisher,pinkfong.com,Publisher Ads.txt,"dauup.com, 38393, DIRECT",dauup.com,38393,DIRECT,,False,False,,,
Dauup Authorization,Publishers Seller ID Tracker,Dauup,Publisher,lite.games,Publisher Ads.txt,"dauup.com, 38394, DIRECT",dauup.com,38394,DIRECT,,False,False,,,
Dauup Authorization,Publishers Seller ID Tracker,Dauup,Publisher,firerabbit.com,Publisher Ads.txt,"dauup.com, 38395, DIRECT",dauup.com,38395,DIRECT,,False,False,,,
Dauup Authorization,Publishers Seller ID Tracker,Dauup,Publisher,gamehouseoriginalstories.com,Publisher Ads.txt,"dauup.com, 38397, DIRECT",dauup.com,38397,DIRECT,,False,False,,,
Dauup Authorization,Publishers Seller ID Tracker,Dauup,Publisher,athena.studio,Publisher Ads.txt,"dauup.com, 38398, DIRECT",dauup.com,38398,DIRECT,,False,False,,,
Dauup Authorization,Publishers Seller ID Tracker,Dauup,Publisher,me2zen.com,Publisher Ads.txt,"dauup.com, 38399, DIRECT",dauup.com,38399,DIRECT,,False,False,,,
Dauup Authorization,Publishers Seller ID Tracker,Dauup,Publisher,newpub.co,Publisher Ads.txt,"dauup.com, 38403, DIRECT",dauup.com,38403,DIRECT,,False,False,,,
Dauup Authorization,Publishers Seller ID Tracker,Dauup,Publisher,skysoftstudio.mygamesonline.org,Publisher Ads.txt,"dauup.com, 38404, DIRECT",dauup.com,38404,DIRECT,,False,False,,,
Dauup Authorization,Publishers Seller ID Tracker,Dauup,Publisher,harmonybit.com,Publisher Ads.txt,"dauup.com, 38405, DIRECT",dauup.com,38405,DIRECT,,False,False,,,
Dauup Authorization,Publishers Seller ID Tracker,Dauup,Publisher,apps4fun.fr,Publisher Ads.txt,"dauup.com, 38407, DIRECT",dauup.com,38407,DIRECT,,False,False,,,
Dauup Authorization,Publishers Seller ID Tracker,Dauup,Publisher,lib-app.jp,Publisher Ads.txt,"dauup.com, 38408, DIRECT",dauup.com,38408,DIRECT,,False,False,,,
Dauup Authorization,Publishers Seller ID Tracker,Dauup,Publisher,cybernautica.cz,Publisher Ads.txt,"dauup.com, 38409, DIRECT",dauup.com,38409,DIRECT,,False,False,,,
Dauup Authorization,Publishers Seller ID Tracker,Dauup,Publisher,giamping.com,Publisher Ads.txt,"dauup.com, 38410, DIRECT",dauup.com,38410,DIRECT,,False,False,,,
Dauup Authorization,Publishers Seller ID Tracker,Dauup,Publisher,alejo-webapp.web.app,Publisher Ads.txt,"dauup.com, 38414, DIRECT",dauup.com,38414,DIRECT,,False,False,,,
Dauup Authorization,Publishers Seller ID Tracker,Dauup,Publisher,geishatokyo.com,Publisher Ads.txt,"dauup.com, 38415, DIRECT",dauup.com,38415,DIRECT,,False,False,,,
Dauup Authorization,Publishers Seller ID Tracker,Dauup,Publisher,games.translimit.co.jp,Publisher Ads.txt,"dauup.com, 38416, DIRECT",dauup.com,38416,DIRECT,,False,False,,,
Dauup Authorization,Publishers Seller ID Tracker,Dauup,Publisher,rayjayfro.com,Publisher Ads.txt,"dauup.com, 38417, DIRECT",dauup.com,38417,DIRECT,,False,False,,,
Dauup Authorization,Publishers Seller ID Tracker,Dauup,Publisher,unbalance.co.jp,Publisher Ads.txt,"dauup.com, 38419, DIRECT",dauup.com,38419,DIRECT,,False,False,,,
Dauup Authorization,Publishers Seller ID Tracker,Dauup,Publisher,miniclip.com,Publisher Ads.txt,"dauup.com, 38420, DIRECT",dauup.com,38420,DIRECT,,False,False,,,
Dauup Authorization,Publishers Seller ID Tracker,Dauup,Publisher,bninfotech.co.in,Publisher Ads.txt,"dauup.com, 38421, DIRECT",dauup.com,38421,DIRECT,,False,False,,,
Dauup Authorization,Publishers Seller ID Tracker,Dauup,Publisher,winrgames.com,Publisher Ads.txt,"dauup.com, 38422, DIRECT",dauup.com,38422,DIRECT,,False,False,,,
Dauup Authorization,Publishers Seller ID Tracker,Dauup,Publisher,taptaptale.com,Publisher Ads.txt,"dauup.com, 38423, DIRECT",dauup.com,38423,DIRECT,,False,False,,,
Dauup Authorization,Publishers Seller ID Tracker,Dauup,Publisher,brainsoftduo.needmore.net,Publisher Ads.txt,"dauup.com, 38424, DIRECT",dauup.com,38424,DIRECT,,False,False,,,
Dauup Authorization,Publishers Seller ID Tracker,Dauup,Publisher,topmobileringtones.app,Publisher Ads.txt,"dauup.com, 38425, DIRECT",dauup.com,38425,DIRECT,,False,False,,,
Dauup Authorization,Publishers Seller ID Tracker,Dauup,Publisher,falcongames.com,Publisher Ads.txt,"dauup.com, 38427, DIRECT",dauup.com,38427,DIRECT,,False,False,,,
Dauup Authorization,Publishers Seller ID Tracker,Dauup,Publisher,www.gammaplay.com,Publisher Ads.txt,"dauup.com, 38428, DIRECT",dauup.com,38428,DIRECT,,False,False,,,
Dauup Authorization,Publishers Seller ID Tracker,Dauup,Publisher,bounce.com.vn,Publisher Ads.txt,"dauup.com, 38429, DIRECT",dauup.com,38429,DIRECT,,False,False,,,
Dauup Authorization,Publishers Seller ID Tracker,Dauup,Publisher,official.niuniustudio.net,Publisher Ads.txt,"dauup.com, 38430, DIRECT",dauup.com,38430,DIRECT,,False,False,,,
Dauup Authorization,Publishers Seller ID Tracker,Dauup,Publisher,tellmewow.com,Publisher Ads.txt,"dauup.com, 38432, DIRECT",dauup.com,38432,DIRECT,,False,False,,,
Dauup Authorization,Publishers Seller ID Tracker,Dauup,Publisher,gamepicklestudios.com,Publisher Ads.txt,"dauup.com, 38434, DIRECT",dauup.com,38434,DIRECT,,False,False,,,
Dauup Authorization,Publishers Seller ID Tracker,Dauup,Publisher,brightika.com,Publisher Ads.txt,"dauup.com, 38435, DIRECT",dauup.com,38435,DIRECT,,False,False,,,
Dauup Authorization,Publishers Seller ID Tracker,Dauup,Publisher,gamepub.co.kr,Publisher Ads.txt,"dauup.com, 38436, DIRECT",dauup.com,38436,DIRECT,,False,False,,,
Dauup Authorization,Publishers Seller ID Tracker,Dauup,Publisher,cookapps.com,Publisher Ads.txt,"dauup.com, 38437, DIRECT",dauup.com,38437,DIRECT,,False,False,,,
Dauup Authorization,Publishers Seller ID Tracker,Dauup,Publisher,gamemavericks.com,Publisher Ads.txt,"dauup.com, 38438, DIRECT",dauup.com,38438,DIRECT,,False,False,,,
Dauup Authorization,Publishers Seller ID Tracker,Dauup,Publisher,higgsgamestudio.com,Publisher Ads.txt,"dauup.com, 38439, DIRECT",dauup.com,38439,DIRECT,,False,False,,,
Dauup Authorization,Publishers Seller ID Tracker,Dauup,Publisher,izyplay.com,Publisher Ads.txt,"dauup.com, 38440, DIRECT",dauup.com,38440,DIRECT,,False,False,,,
Dauup Authorization,Publishers Seller ID Tracker,Dauup,Publisher,miniloftgames.com,Publisher Ads.txt,"dauup.com, 38441, DIRECT",dauup.com,38441,DIRECT,,False,False,,,
Dauup Authorization,Publishers Seller ID Tracker,Dauup,Publisher,genta-group.com,Publisher Ads.txt,"dauup.com, 38442, DIRECT",dauup.com,38442,DIRECT,,False,False,,,
Dauup Authorization,Publishers Seller ID Tracker,Dauup,Publisher,onetapstudios.com,Publisher Ads.txt,"dauup.com, 38443, DIRECT",dauup.com,38443,DIRECT,,False,False,,,
Dauup Authorization,Publishers Seller ID Tracker,Dauup,Publisher,nithra.mobi,Publisher Ads.txt,"dauup.com, 38444, DIRECT",dauup.com,38444,DIRECT,,False,False,,,
Dauup Authorization,Publishers Seller ID Tracker,Dauup,Publisher,gamescapesinc.com,Publisher Ads.txt,"dauup.com, 38445, DIRECT",dauup.com,38445,DIRECT,,False,False,,,
Dauup Authorization,Publishers Seller ID Tracker,Dauup,Publisher,lemongames.org,Publisher Ads.txt,"dauup.com, 38446, DIRECT",dauup.com,38446,DIRECT,,False,False,,,
Dauup Authorization,Publishers Seller ID Tracker,Dauup,Publisher,appsoleutgames.com,Publisher Ads.txt,"dauup.com, 38447, DIRECT",dauup.com,38447,DIRECT,,False,False,,,
Dauup Authorization,Publishers Seller ID Tracker,Dauup,Publisher,april-studio.github.io,Publisher Ads.txt,"dauup.com, 38448, DIRECT",dauup.com,38448,DIRECT,,False,False,,,
Dauup Authorization,Publishers Seller ID Tracker,Dauup,Publisher,mgifstudio.apppage.net,Publisher Ads.txt,"dauup.com, 38449, DIRECT",dauup.com,38449,DIRECT,,False,False,,,
Dauup Authorization,Publishers Seller ID Tracker,Dauup,Publisher,sevelina.com,Publisher Ads.txt,"dauup.com, 38452, DIRECT",dauup.com,38452,DIRECT,,False,False,,,
Dauup Authorization,Publishers Seller ID Tracker,Dauup,Publisher,simpledesign.ltd,Publisher Ads.txt,"dauup.com, 38453, DIRECT",dauup.com,38453,DIRECT,,False,False,,,
Dauup Authorization,Publishers Seller ID Tracker,Dauup,Publisher,firehands.co.kr,Publisher Ads.txt,"dauup.com, 38454, DIRECT",dauup.com,38454,DIRECT,,False,False,,,
Dauup Authorization,Publishers Seller ID Tracker,Dauup,Publisher,enpgames.co.kr,Publisher Ads.txt,"dauup.com, 38455, DIRECT",dauup.com,38455,DIRECT,,False,False,,,
Dauup Authorization,Publishers Seller ID Tracker,Dauup,Publisher,home.mafgames.com,Publisher Ads.txt,"dauup.com, 38456, DIRECT",dauup.com,38456,DIRECT,,False,False,,,
Dauup Authorization,Publishers Seller ID Tracker,Dauup,Publisher,moedressup.com,Publisher Ads.txt,"dauup.com, 38458, DIRECT",dauup.com,38458,DIRECT,,False,False,,,
Dauup Authorization,Publishers Seller ID Tracker,Dauup,Publisher,micromobsolutions.com,Publisher Ads.txt,"dauup.com, 38459, DIRECT",dauup.com,38459,DIRECT,,False,False,,,
Dauup Authorization,Publishers Seller ID Tracker,Dauup,Publisher,games2win.com,Publisher Ads.txt,"dauup.com, 38461, DIRECT",dauup.com,38461,DIRECT,,False,False,,,
Dauup Authorization,Publishers Seller ID Tracker,Dauup,Publisher,eznetsoft.com,Publisher Ads.txt,"dauup.com, 38463, DIRECT",dauup.com,38463,DIRECT,,False,False,,,
Dauup Authorization,Publishers Seller ID Tracker,Dauup,Publisher,infly.io,Publisher Ads.txt,"dauup.com, 38464, DIRECT",dauup.com,38464,DIRECT,,False,False,,,
Dauup Authorization,Publishers Seller ID Tracker,Dauup,Publisher,game.youlesp.com,Publisher Ads.txt,"dauup.com, 38465, DIRECT",dauup.com,38465,DIRECT,,False,False,,,
Dauup Authorization,Publishers Seller ID Tracker,Dauup,Publisher,blackout.barcelona,Publisher Ads.txt,"dauup.com, 38466, DIRECT",dauup.com,38466,DIRECT,,False,False,,,
Dauup Authorization,Publishers Seller ID Tracker,Dauup,Publisher,eurekastudio.co.jp,Publisher Ads.txt,"dauup.com, 38468, DIRECT",dauup.com,38468,DIRECT,,False,False,,,
Dauup Authorization,Publishers Seller ID Tracker,Dauup,Publisher,fog-technologies.com,Publisher Ads.txt,"dauup.com, 38469, DIRECT",dauup.com,38469,DIRECT,,False,False,,,
Dauup Authorization,Publishers Seller ID Tracker,Dauup,Publisher,bomzyapps.com,Publisher Ads.txt,"dauup.com, 38470, DIRECT",dauup.com,38470,DIRECT,,False,False,,,
Dauup Authorization,Publishers Seller ID Tracker,Dauup,Publisher,enpv1.com,Publisher Ads.txt,"dauup.com, 38471, DIRECT",dauup.com,38471,DIRECT,,False,False,,,
Dauup Authorization,Publishers Seller ID Tracker,Dauup,Publisher,momotov.com,Publisher Ads.txt,"dauup.com, 38472, DIRECT",dauup.com,38472,DIRECT,,False,False,,,
Dauup Authorization,Publishers Seller ID Tracker,Dauup,Publisher,havos.co.uk,Publisher Ads.txt,"dauup.com, 38473, DIRECT",dauup.com,38473,DIRECT,,False,False,,,
Dauup Authorization,Publishers Seller ID Tracker,Dauup,Publisher,play365.io,Publisher Ads.txt,"dauup.com, 38474, DIRECT",dauup.com,38474,DIRECT,,False,False,,,
Dauup Authorization,Publishers Seller ID Tracker,Dauup,Publisher,aliasworlds.com,Publisher Ads.txt,"dauup.com, 38475, DIRECT",dauup.com,38475,DIRECT,,False,False,,,
Dauup Authorization,Publishers Seller ID Tracker,Dauup,Publisher,aureliansolutions.com,Publisher Ads.txt,"dauup.com, 38476, DIRECT",dauup.com,38476,DIRECT,,False,False,,,
Dauup Authorization,Publishers Seller ID Tracker,Dauup,Publisher,playsimple.in,Publisher Ads.txt,"dauup.com, 38477, DIRECT",dauup.com,38477,DIRECT,,False,False,,,
Dauup Authorization,Publishers Seller ID Tracker,Dauup,Publisher,histudiogames.com,Publisher Ads.txt,"dauup.com, 38478, DIRECT",dauup.com,38478,DIRECT,,False,False,,,
Dauup Authorization,Publishers Seller ID Tracker,Dauup,Publisher,puzzle1studio.com,Publisher Ads.txt,"dauup.com, 38480, DIRECT",dauup.com,38480,DIRECT,,False,False,,,
Dauup Authorization,Publishers Seller ID Tracker,Dauup,Publisher,soybeangame.com,Publisher Ads.txt,"dauup.com, 38481, DIRECT",dauup.com,38481,DIRECT,,False,False,,,
Dauup Authorization,Publishers Seller ID Tracker,Dauup,Publisher,thegamesmagnet.com,Publisher Ads.txt,"dauup.com, 38483, DIRECT",dauup.com,38483,DIRECT,,False,False,,,
Dauup Authorization,Publishers Seller ID Tracker,Dauup,Publisher,zenith.games,Publisher Ads.txt,"dauup.com, 38484, DIRECT",dauup.com,38484,DIRECT,,False,False,,,
Dauup Authorization,Publishers Seller ID Tracker,Dauup,Publisher,songsmenu.com,Publisher Ads.txt,"dauup.com, 38485, DIRECT",dauup.com,38485,DIRECT,,False,False,,,
